2016-08-04 17:54:06,354 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/liferay/portal/portal-service/6.2.5/portal-service-6.2.5.pom
2016-08-04 17:54:06,440 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/liferay/portal/portal-service/6.2.5/portal-service-6.2.5.pom
2016-08-04 17:54:06,443 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/com/liferay/portal/portal-parent/6.2.5/portal-parent-6.2.5.pom
2016-08-04 17:54:06,620 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.vaadin.com/vaadin-addons/com/liferay/portal/portal-parent/6.2.5/portal-parent-6.2.5.pom
2016-08-04 17:54:06,680 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/liferay/portal/portal-parent/6.2.5/portal-parent-6.2.5.pom
2016-08-04 17:54:06,731 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/liferay/portal/portal-parent/6.2.5/portal-parent-6.2.5.pom
2016-08-04 17:54:06,734 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/com/liferay/portal/util-java/6.2.5/util-java-6.2.5.pom
2016-08-04 17:54:06,948 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.vaadin.com/vaadin-addons/com/liferay/portal/util-java/6.2.5/util-java-6.2.5.pom
2016-08-04 17:54:06,999 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/liferay/portal/util-java/6.2.5/util-java-6.2.5.pom
2016-08-04 17:54:07,045 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/liferay/portal/util-java/6.2.5/util-java-6.2.5.pom
2016-08-04 17:54:07,052 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/com/vaadin/vaadin-server/7.6.8/vaadin-server-7.6.8.jar
2016-08-04 17:54:07,053 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/com/vaadin/vaadin-shared/7.6.8/vaadin-shared-7.6.8.jar
2016-08-04 17:54:07,053 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/com/vaadin/vaadin-client-compiled/7.6.8/vaadin-client-compiled-7.6.8.jar
2016-08-04 17:54:07,053 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/com/vaadin/vaadin-client/7.6.8/vaadin-client-7.6.8.jar
2016-08-04 17:54:07,054 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/com/vaadin/vaadin-themes/7.6.8/vaadin-themes-7.6.8.jar
2016-08-04 17:54:07,054 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/com/liferay/portal/portal-service/6.2.5/portal-service-6.2.5.jar
2016-08-04 17:54:07,054 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/com/liferay/portal/util-java/6.2.5/util-java-6.2.5.jar
2016-08-04 17:54:07,263 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.vaadin.com/vaadin-addons/com/vaadin/vaadin-server/7.6.8/vaadin-server-7.6.8.jar
2016-08-04 17:54:07,432 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.vaadin.com/vaadin-addons/com/vaadin/vaadin-shared/7.6.8/vaadin-shared-7.6.8.jar
2016-08-04 17:54:07,750 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.vaadin.com/vaadin-addons/com/vaadin/vaadin-client-compiled/7.6.8/vaadin-client-compiled-7.6.8.jar
2016-08-04 17:54:07,914 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.vaadin.com/vaadin-addons/com/vaadin/vaadin-client/7.6.8/vaadin-client-7.6.8.jar
2016-08-04 17:54:08,085 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.vaadin.com/vaadin-addons/com/vaadin/vaadin-themes/7.6.8/vaadin-themes-7.6.8.jar
2016-08-04 17:54:08,260 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.vaadin.com/vaadin-addons/com/liferay/portal/portal-service/6.2.5/portal-service-6.2.5.jar
2016-08-04 17:54:08,453 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.vaadin.com/vaadin-addons/com/liferay/portal/util-java/6.2.5/util-java-6.2.5.jar
2016-08-04 17:54:08,535 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/vaadin/vaadin-server/7.6.8/vaadin-server-7.6.8.jar
2016-08-04 17:54:09,539 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/vaadin/vaadin-server/7.6.8/vaadin-server-7.6.8.jar
2016-08-04 17:54:09,605 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/vaadin/vaadin-shared/7.6.8/vaadin-shared-7.6.8.jar
2016-08-04 17:54:10,089 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/vaadin/vaadin-shared/7.6.8/vaadin-shared-7.6.8.jar
2016-08-04 17:54:10,153 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/vaadin/vaadin-client-compiled/7.6.8/vaadin-client-compiled-7.6.8.jar
2016-08-04 17:54:10,405 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/vaadin/vaadin-client-compiled/7.6.8/vaadin-client-compiled-7.6.8.jar
2016-08-04 17:54:10,449 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/vaadin/vaadin-client/7.6.8/vaadin-client-7.6.8.jar
2016-08-04 17:54:14,515 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/vaadin/vaadin-client/7.6.8/vaadin-client-7.6.8.jar
2016-08-04 17:54:14,559 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/vaadin/vaadin-themes/7.6.8/vaadin-themes-7.6.8.jar
2016-08-04 17:54:16,171 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/vaadin/vaadin-themes/7.6.8/vaadin-themes-7.6.8.jar
2016-08-04 17:54:16,229 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/liferay/portal/portal-service/6.2.5/portal-service-6.2.5.jar
2016-08-04 17:54:17,984 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/liferay/portal/portal-service/6.2.5/portal-service-6.2.5.jar
2016-08-04 17:54:18,044 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/liferay/portal/util-java/6.2.5/util-java-6.2.5.jar
2016-08-04 17:54:18,140 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/liferay/portal/util-java/6.2.5/util-java-6.2.5.jar
2016-08-04 17:54:18,410 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/com/liferay/maven/plugins/liferay-maven-plugin/6.2.5/liferay-maven-plugin-6.2.5.pom
2016-08-04 17:54:18,666 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/liferay/maven/plugins/liferay-maven-plugin/6.2.5/liferay-maven-plugin-6.2.5.pom
2016-08-04 17:54:18,741 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/liferay/maven/plugins/liferay-maven-plugin/6.2.5/liferay-maven-plugin-6.2.5.pom
2016-08-04 17:54:18,744 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/com/liferay/maven/plugins/6.2.5/plugins-6.2.5.pom
2016-08-04 17:54:18,809 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/liferay/maven/plugins/6.2.5/plugins-6.2.5.pom
2016-08-04 17:54:18,871 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/liferay/maven/plugins/6.2.5/plugins-6.2.5.pom
2016-08-04 17:54:18,874 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/com/liferay/maven/maven-support/6.2.5/maven-support-6.2.5.pom
2016-08-04 17:54:18,931 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/liferay/maven/maven-support/6.2.5/maven-support-6.2.5.pom
2016-08-04 17:54:18,990 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/liferay/maven/maven-support/6.2.5/maven-support-6.2.5.pom
2016-08-04 17:54:18,994 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/com/liferay/maven/plugins/liferay-maven-plugin/6.2.5/liferay-maven-plugin-6.2.5.jar
2016-08-04 17:54:19,052 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/liferay/maven/plugins/liferay-maven-plugin/6.2.5/liferay-maven-plugin-6.2.5.jar
2016-08-04 17:54:19,218 [Worker-222] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/liferay/maven/plugins/liferay-maven-plugin/6.2.5/liferay-maven-plugin-6.2.5.jar
2016-08-04 17:54:23,150 [Worker-222] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-08-04 17:54:23,151 [Worker-222] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-08-04 17:54:23,158 [Worker-222] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-08-04 17:54:23,159 [Worker-222] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/Admin/Documents/workspace-sts-3.8.0.RELEASE/MyPortlet/src/test/resources
2016-08-04 17:54:23,194 [Worker-222] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of MyPortlet
2016-08-04 17:54:23,195 [Worker-222] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for MyPortlet
2016-08-04 17:54:23,200 [Worker-222] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-08-04 17:54:27,781 [Worker-222] WARN  o.e.m.c.i.embedder.EclipseLogger - Failure to transfer org.apache.maven.plugins:maven-eclipse-plugin/maven-metadata.xml from http://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/ was cached in the local repository, resolution will not be reattempted until the update interval of liferay-releases-plugins has elapsed or updates are forced. Original error: Could not transfer metadata org.apache.maven.plugins:maven-eclipse-plugin/maven-metadata.xml from/to liferay-releases-plugins (http://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/): Access denied to http://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/org/apache/maven/plugins/maven-eclipse-plugin/maven-metadata.xml. Error code 401, Unauthorized
2016-08-04 17:54:27,872 [Worker-222] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-08-04 17:54:27,902 [Worker-222] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-08-04 17:54:27,994 [Worker-222] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-08-04 17:54:27,994 [Worker-222] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/Admin/Documents/workspace-sts-3.8.0.RELEASE/MyPortlet/src/test/resources
2016-08-04 17:55:29,005 [Worker-212] WARN  o.e.m.c.i.embedder.EclipseLogger - Failure to transfer org.apache.maven.plugins:maven-eclipse-plugin/maven-metadata.xml from http://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/ was cached in the local repository, resolution will not be reattempted until the update interval of liferay-releases-plugins has elapsed or updates are forced. Original error: Could not transfer metadata org.apache.maven.plugins:maven-eclipse-plugin/maven-metadata.xml from/to liferay-releases-plugins (http://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/): Access denied to http://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/org/apache/maven/plugins/maven-eclipse-plugin/maven-metadata.xml. Error code 401, Unauthorized
2016-08-04 17:55:31,454 [Worker-212] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.example.myproject:MyPortlet:1.0 @ /Users/Admin/Documents/workspace-sts-3.8.0.RELEASE/MyPortlet/pom.xml.
2016-08-04 17:55:31,820 [Worker-212] WARN  o.e.m.c.i.embedder.EclipseLogger - Failed to retrieve plugin descriptor for com.liferay.maven.plugins:liferay-maven-plugin:${liferay.maven.plugin.version}: Plugin com.liferay.maven.plugins:liferay-maven-plugin:${liferay.maven.plugin.version} or one of its dependencies could not be resolved: Failed to read artifact descriptor for com.liferay.maven.plugins:liferay-maven-plugin:jar:${liferay.maven.plugin.version}
2016-08-04 17:55:31,839 [Worker-212] WARN  o.e.m.c.i.embedder.EclipseLogger - Failed to retrieve plugin descriptor for com.liferay.maven.plugins:liferay-maven-plugin:${liferay.maven.plugin.version}: Plugin com.liferay.maven.plugins:liferay-maven-plugin:${liferay.maven.plugin.version} or one of its dependencies could not be resolved: Failed to read artifact descriptor for com.liferay.maven.plugins:liferay-maven-plugin:jar:${liferay.maven.plugin.version}
2016-08-04 17:55:32,930 [Worker-212] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-08-04 17:55:32,932 [Worker-212] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-08-04 17:55:32,933 [Worker-212] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-08-04 17:55:32,933 [Worker-212] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/Admin/Documents/workspace-sts-3.8.0.RELEASE/MyPortlet/src/test/resources
2016-08-04 17:55:32,934 [Worker-212] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of MyPortlet
2016-08-04 17:55:32,934 [Worker-212] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for MyPortlet
2016-08-04 17:55:32,937 [Worker-212] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-08-04 17:59:16,532 [Worker-229] WARN  o.e.m.c.i.embedder.EclipseLogger - Failure to transfer org.apache.maven.plugins:maven-eclipse-plugin/maven-metadata.xml from http://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/ was cached in the local repository, resolution will not be reattempted until the update interval of liferay-releases-plugins has elapsed or updates are forced. Original error: Could not transfer metadata org.apache.maven.plugins:maven-eclipse-plugin/maven-metadata.xml from/to liferay-releases-plugins (http://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/): Access denied to http://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/org/apache/maven/plugins/maven-eclipse-plugin/maven-metadata.xml. Error code 401, Unauthorized
2016-08-04 17:59:18,781 [Worker-229] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.example.myproject:MyPortlet:1.0 @ /Users/Admin/Documents/workspace-sts-3.8.0.RELEASE/MyPortlet/pom.xml.
2016-08-04 17:59:34,586 [Worker-228] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/com/liferay/portal/portal-service/6.1.2/portal-service-6.1.2.pom
2016-08-04 17:59:34,586 [Worker-229] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/com/liferay/portal/portal-service/6.1.2/portal-service-6.1.2.pom
2016-08-04 17:59:34,768 [Worker-228] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.vaadin.com/vaadin-addons/com/liferay/portal/portal-service/6.1.2/portal-service-6.1.2.pom
2016-08-04 17:59:34,768 [Worker-229] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.vaadin.com/vaadin-addons/com/liferay/portal/portal-service/6.1.2/portal-service-6.1.2.pom
2016-08-04 17:59:35,523 [Worker-228] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/liferay/portal/portal-service/6.1.2/portal-service-6.1.2.pom
2016-08-04 17:59:35,559 [Worker-229] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/liferay/portal/portal-service/6.1.2/portal-service-6.1.2.pom
2016-08-04 17:59:35,570 [Worker-228] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/liferay/portal/portal-service/6.1.2/portal-service-6.1.2.pom
2016-08-04 17:59:35,572 [Worker-228] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/com/liferay/portal/portal-parent/6.1.2/portal-parent-6.1.2.pom
2016-08-04 17:59:35,615 [Worker-229] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/liferay/portal/portal-service/6.1.2/portal-service-6.1.2.pom
2016-08-04 17:59:35,748 [Worker-228] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.vaadin.com/vaadin-addons/com/liferay/portal/portal-parent/6.1.2/portal-parent-6.1.2.pom
2016-08-04 17:59:35,792 [Worker-229] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.vaadin.com/vaadin-addons/com/liferay/portal/portal-parent/6.1.2/portal-parent-6.1.2.pom
2016-08-04 17:59:35,794 [Worker-228] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/liferay/portal/portal-parent/6.1.2/portal-parent-6.1.2.pom
2016-08-04 17:59:35,838 [Worker-229] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/liferay/portal/portal-parent/6.1.2/portal-parent-6.1.2.pom
2016-08-04 17:59:35,876 [Worker-228] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/liferay/portal/portal-parent/6.1.2/portal-parent-6.1.2.pom
2016-08-04 17:59:35,879 [Worker-228] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/com/liferay/portal/util-java/6.1.2/util-java-6.1.2.pom
2016-08-04 17:59:35,894 [Worker-229] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/liferay/portal/portal-parent/6.1.2/portal-parent-6.1.2.pom
2016-08-04 17:59:36,054 [Worker-228] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.vaadin.com/vaadin-addons/com/liferay/portal/util-java/6.1.2/util-java-6.1.2.pom
2016-08-04 17:59:36,082 [Worker-229] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.vaadin.com/vaadin-addons/com/liferay/portal/util-java/6.1.2/util-java-6.1.2.pom
2016-08-04 17:59:36,099 [Worker-228] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/liferay/portal/util-java/6.1.2/util-java-6.1.2.pom
2016-08-04 17:59:36,128 [Worker-229] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/liferay/portal/util-java/6.1.2/util-java-6.1.2.pom
2016-08-04 17:59:36,144 [Worker-228] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/liferay/portal/util-java/6.1.2/util-java-6.1.2.pom
2016-08-04 17:59:36,149 [Worker-228] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/com/liferay/portal/portal-service/6.1.2/portal-service-6.1.2.jar
2016-08-04 17:59:36,150 [Worker-228] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/com/liferay/portal/util-java/6.1.2/util-java-6.1.2.jar
2016-08-04 17:59:36,176 [Worker-229] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/liferay/portal/util-java/6.1.2/util-java-6.1.2.pom
2016-08-04 17:59:36,338 [Worker-228] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.vaadin.com/vaadin-addons/com/liferay/portal/portal-service/6.1.2/portal-service-6.1.2.jar
2016-08-04 17:59:36,363 [Worker-229] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.vaadin.com/vaadin-addons/com/liferay/portal/portal-service/6.1.2/portal-service-6.1.2.jar
2016-08-04 17:59:36,516 [Worker-228] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.vaadin.com/vaadin-addons/com/liferay/portal/util-java/6.1.2/util-java-6.1.2.jar
2016-08-04 17:59:36,545 [Worker-229] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://maven.vaadin.com/vaadin-addons/com/liferay/portal/util-java/6.1.2/util-java-6.1.2.jar
2016-08-04 17:59:36,679 [Worker-228] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/liferay/portal/portal-service/6.1.2/portal-service-6.1.2.jar
2016-08-04 17:59:36,679 [Worker-229] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/liferay/portal/portal-service/6.1.2/portal-service-6.1.2.jar
2016-08-04 17:59:39,015 [Worker-229] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/liferay/portal/portal-service/6.1.2/portal-service-6.1.2.jar
2016-08-04 17:59:39,065 [Worker-229] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/liferay/portal/util-java/6.1.2/util-java-6.1.2.jar
2016-08-04 17:59:39,139 [Worker-228] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/liferay/portal/portal-service/6.1.2/portal-service-6.1.2.jar
2016-08-04 17:59:39,183 [Worker-228] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/liferay/portal/util-java/6.1.2/util-java-6.1.2.jar
2016-08-04 17:59:39,256 [Worker-229] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/liferay/portal/util-java/6.1.2/util-java-6.1.2.jar
2016-08-04 17:59:39,312 [Worker-228] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/liferay/portal/util-java/6.1.2/util-java-6.1.2.jar
2016-08-04 17:59:40,161 [Worker-229] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-08-04 17:59:40,162 [Worker-229] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-08-04 17:59:40,163 [Worker-229] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-08-04 17:59:40,163 [Worker-229] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/Admin/Documents/workspace-sts-3.8.0.RELEASE/MyPortlet/src/test/resources
2016-08-04 17:59:40,164 [Worker-229] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of MyPortlet
2016-08-04 17:59:40,164 [Worker-229] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for MyPortlet
2016-08-04 17:59:40,167 [Worker-229] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-08-04 17:59:40,887 [Worker-222] WARN  o.e.m.c.i.embedder.EclipseLogger - Failure to transfer org.apache.maven.plugins:maven-eclipse-plugin/maven-metadata.xml from http://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/ was cached in the local repository, resolution will not be reattempted until the update interval of liferay-releases-plugins has elapsed or updates are forced. Original error: Could not transfer metadata org.apache.maven.plugins:maven-eclipse-plugin/maven-metadata.xml from/to liferay-releases-plugins (http://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/): Access denied to http://repository.liferay.com/nexus/content/repositories/liferay-releases-ce/org/apache/maven/plugins/maven-eclipse-plugin/maven-metadata.xml. Error code 401, Unauthorized
2016-08-04 17:59:41,125 [Worker-222] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.example.myproject:MyPortlet:1.0 @ /Users/Admin/Documents/workspace-sts-3.8.0.RELEASE/MyPortlet/pom.xml.
